_id,fingerprint,doi,name,Ce,Sbet,calcination_temp,calcination_time,Dpore,Vtotal,calcination_flowing_gas,calcination_reactive_gas,synthesis_para,synthesis,description,particle_size_nm,crystallite_size_nm,phase_types,phase_flag,microscopy,morphology,image_path,pretreatment_temp,pretreatment_o2_vol%,pretreatment_time_h,osc,hierarchical,lattice_parameter_A,Zr,Cu,Ea_apparent,Ni,Pr,Sn,Hf,La,Mn,Fe,Co,Sm,Zn,Nd,Pm,Ag,Ru,Eu,Tb,Gd,Bi,Cr,Y,Ti,deposit,Sr,Sc,Yb,Nb,Al,Ga,Ho,Lu,single_phase_binary
69cd303f29cce59b64a1781b,959e8a1151afb9e63c0b4b5b2b427d55cc5955c8,10.1016/j.ssi.2017.07.008,CeO2,1.0,53.8,600.0,5.0,,,,,"Previous results by our group showed that coprecipitation by homogeneous thermal decomposition of urea is a highly reproducible synthesis method for ceria based materials [15]. Therefore, samples in this work were prepared by this method, being the doping percentage (Zr, Pr, La) 5%at in every case. Aqueous solutions of urea, ceria and dopant nitrates were prepared with urea-cations ratio 10 to 1 and kept at 90 °C for 24 h. The precipitate obtained was washed and centrifuged three times before drying at 80 °C overnight. Afterwards, the solid was calcined at the desired temperature (600 °C, 750 °C or 900 °C) for 5 h in muffle.",coprecipitation,solid solution,,15.0,Fluorite,single,,,,0.0,0.0,0.0,,False,5.411,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304029cce59b64a17820,697da960c2ab8d13554a9e4258c5b7b2af72270b,10.1016/j.ssi.2017.07.008,CeO2,1.0,8.01,750.0,5.0,,,,,"Previous results by our group showed that coprecipitation by homogeneous thermal decomposition of urea is a highly reproducible synthesis method for ceria based materials [15]. Therefore, samples in this work were prepared by this method, being the doping percentage (Zr, Pr, La) 5%at in every case. Aqueous solutions of urea, ceria and dopant nitrates were prepared with urea-cations ratio 10 to 1 and kept at 90 °C for 24 h. The precipitate obtained was washed and centrifuged three times before drying at 80 °C overnight. Afterwards, the solid was calcined at the desired temperature (600 °C, 750 °C or 900 °C) for 5 h in muffle.",coprecipitation,solid solution,,104.0,Fluorite,single,,,,0.0,0.0,0.0,,False,5.411,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304129cce59b64a17825,f038db69116578994b011bc9f0bf394d2e6ed618,10.1016/j.ssi.2017.07.008,CeO2,1.0,10.6,900.0,5.0,,,,,"Previous results by our group showed that coprecipitation by homogeneous thermal decomposition of urea is a highly reproducible synthesis method for ceria based materials [15]. Therefore, samples in this work were prepared by this method, being the doping percentage (Zr, Pr, La) 5%at in every case. Aqueous solutions of urea, ceria and dopant nitrates were prepared with urea-cations ratio 10 to 1 and kept at 90 °C for 24 h. The precipitate obtained was washed and centrifuged three times before drying at 80 °C overnight. Afterwards, the solid was calcined at the desired temperature (600 °C, 750 °C or 900 °C) for 5 h in muffle.",coprecipitation,solid solution,,79.0,Fluorite,single,,,,0.0,0.0,0.0,,False,5.411,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304229cce59b64a1782a,bed25cd03f55b03d7f12113715f4c28f3f4b055c,10.1016/j.ceramint.2017.09.116,LC10,0.9,27.0,850.0,2.0,,,,,"Co-precipitation route was used to synthesize various composition of LaxCe1−x O2–δ system (x = 0.1, 0.2 and 0.5); the samples are coded as LC10 (La0.1Ce0.9O2–δ), LC20 (La0.2Ce0.8O2-δ) and LC50 (La0.5Ce0.5O2–δ) throughout this paper; all the synthesis steps and procedures has been discussed in our previous works [26], [27]. The dried precipitates were calcined at 850 °C for 2 h in air to obtain the mixed oxide nanopowders.",coprecipitation,solid solution,,20.0,Fluorite,single,,,,0.0,0.0,0.0,,False,5.4345,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304329cce59b64a1782d,749cd4d306fcb1f53c1126dd0cf48dce2a961198,10.1016/j.ceramint.2017.09.116,LC50,0.5,22.6,850.0,2.0,,,,,"Co-precipitation route was used to synthesize various composition of LaxCe1−x O2–δ system (x = 0.1, 0.2 and 0.5); the samples are coded as LC10 (La0.1Ce0.9O2–δ), LC20 (La0.2Ce0.8O2-δ) and LC50 (La0.5Ce0.5O2–δ) throughout this paper; all the synthesis steps and procedures has been discussed in our previous works [26], [27]. The dried precipitates were calcined at 850 °C for 2 h in air to obtain the mixed oxide nanopowders.",coprecipitation,solid solution,,14.0,Fluorite,single,,,,0.0,0.0,0.0,,False,5.576,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304329cce59b64a1782f,460c33442b7597b3530da35d026cb58b9e7706d8,10.1016/j.ceramint.2017.09.116,LC20,0.8,25.4,850.0,2.0,,,,,"Co-precipitation route was used to synthesize various composition of LaxCe1−x O2–δ system (x = 0.1, 0.2 and 0.5); the samples are coded as LC10 (La0.1Ce0.9O2–δ), LC20 (La0.2Ce0.8O2-δ) and LC50 (La0.5Ce0.5O2–δ) throughout this paper; all the synthesis steps and procedures has been discussed in our previous works [26], [27]. The dried precipitates were calcined at 850 °C for 2 h in air to obtain the mixed oxide nanopowders.",coprecipitation,solid solution,,20.0,Fluorite,single,,,,0.0,0.0,0.0,,False,5.576,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304429cce59b64a17831,8c0432584cc445c3b1cd0d3948eb4bb2be633164,10.1016/j.apsusc.2018.04.103,3% Hf,0.97,97.709,500.0,2.0,,,,,"For the synthesis of a sample with Hf/(Hf + Ce) (mol.%) = 10%, 0.142 g HfCl4, and 1.736 g Ce(NO3)3∙6H2O was dissolved in 5 mL of deionized water and 30 mL of ethylene glycol with vigorous stirring at room temperature. The solution was carefully decanted into a 50-mL Teflon-lined stainless steel autoclave and sealed. The solution was maintained in the autoclave at 200 °C for 24 h. After the autoclave cooled to room temperature naturally the precipitates formed were washed with distilled water and ethanol and dried under vacuum at 60 °C for 12 h. Finally, the sample was calcined in air at 500 °C for 2 h and cooled to room temperature in the furnace. A series of samples with Hf/(Hf + Ce) (mol.%) = 0, 3%, 5%, 10%, and 20% were prepared, where the total amount of Ce(NO3)3∙6H2O was unchanged. Samples with Sn/(Sn + Ce) (mol.%) = 0, 1%, 3%, 5%, and 10% were prepared by the same method with SnCl4∙5H2O as the tin source.",hydrothermal,solid solution,,,Fluorite,single,,,,0.0,0.0,0.0,,False,5.406,0.0,0.0,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304529cce59b64a17834,fd54998c6af62bbd956705488ec38dbce407f2ba,10.1016/j.apsusc.2018.04.103,10% Hf,0.9,73.506,500.0,2.0,,,,,"For the synthesis of a sample with Hf/(Hf + Ce) (mol.%) = 10%, 0.142 g HfCl4, and 1.736 g Ce(NO3)3∙6H2O was dissolved in 5 mL of deionized water and 30 mL of ethylene glycol with vigorous stirring at room temperature. The solution was carefully decanted into a 50-mL Teflon-lined stainless steel autoclave and sealed. The solution was maintained in the autoclave at 200 °C for 24 h. After the autoclave cooled to room temperature naturally the precipitates formed were washed with distilled water and ethanol and dried under vacuum at 60 °C for 12 h. Finally, the sample was calcined in air at 500 °C for 2 h and cooled to room temperature in the furnace. A series of samples with Hf/(Hf + Ce) (mol.%) = 0, 3%, 5%, 10%, and 20% were prepared, where the total amount of Ce(NO3)3∙6H2O was unchanged. Samples with Sn/(Sn + Ce) (mol.%) = 0, 1%, 3%, 5%, and 10% were prepared by the same method with SnCl4∙5H2O as the tin source.",hydrothermal,solid solution,,,Fluorite & UNK,multi,,,,0.0,0.0,0.0,,False,5.398,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69cd304629cce59b64a17837,a84836cef22ad86fd5dda54bc6a0391b6cf6856c,10.1016/j.apsusc.2018.04.103,1% Sn,0.99,71.282,500.0,2.0,,,,,"For the synthesis of a sample with Hf/(Hf + Ce) (mol.%) = 10%, 0.142 g HfCl4, and 1.736 g Ce(NO3)3∙6H2O was dissolved in 5 mL of deionized water and 30 mL of ethylene glycol with vigorous stirring at room temperature. The solution was carefully decanted into a 50-mL Teflon-lined stainless steel autoclave and sealed. The solution was maintained in the autoclave at 200 °C for 24 h. After the autoclave cooled to room temperature naturally the precipitates formed were washed with distilled water and ethanol and dried under vacuum at 60 °C for 12 h. Finally, the sample was calcined in air at 500 °C for 2 h and cooled to room temperature in the furnace. A series of samples with Hf/(Hf + Ce) (mol.%) = 0, 3%, 5%, 10%, and 20% were prepared, where the total amount of Ce(NO3)3∙6H2O was unchanged. Samples with Sn/(Sn + Ce) (mol.%) = 0, 1%, 3%, 5%, and 10% were prepared by the same method with SnCl4∙5H2O as the tin source.",hydrothermal,solid solution,,,Fluorite,single,,,,0.0,0.0,0.0,,False,5.412,0.0,0.0,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304629cce59b64a1783a,8110aea25de4a3c087f700d3cb7d6ad5187f7dd4,10.1016/j.apsusc.2018.04.103,3% Sn,0.97,79.653,500.0,2.0,,,,,"For the synthesis of a sample with Hf/(Hf + Ce) (mol.%) = 10%, 0.142 g HfCl4, and 1.736 g Ce(NO3)3∙6H2O was dissolved in 5 mL of deionized water and 30 mL of ethylene glycol with vigorous stirring at room temperature. The solution was carefully decanted into a 50-mL Teflon-lined stainless steel autoclave and sealed. The solution was maintained in the autoclave at 200 °C for 24 h. After the autoclave cooled to room temperature naturally the precipitates formed were washed with distilled water and ethanol and dried under vacuum at 60 °C for 12 h. Finally, the sample was calcined in air at 500 °C for 2 h and cooled to room temperature in the furnace. A series of samples with Hf/(Hf + Ce) (mol.%) = 0, 3%, 5%, 10%, and 20% were prepared, where the total amount of Ce(NO3)3∙6H2O was unchanged. Samples with Sn/(Sn + Ce) (mol.%) = 0, 1%, 3%, 5%, and 10% were prepared by the same method with SnCl4∙5H2O as the tin source.",hydrothermal,solid solution,,,Fluorite,single,,,,0.0,0.0,0.0,,False,5.402,0.0,0.0,,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304729cce59b64a1783d,32561d99b3a11a1aba84f1b04fdbbf25ef005d66,10.1016/j.apsusc.2018.04.103,5% Sn,0.95,57.853,500.0,2.0,,,,,"For the synthesis of a sample with Hf/(Hf + Ce) (mol.%) = 10%, 0.142 g HfCl4, and 1.736 g Ce(NO3)3∙6H2O was dissolved in 5 mL of deionized water and 30 mL of ethylene glycol with vigorous stirring at room temperature. The solution was carefully decanted into a 50-mL Teflon-lined stainless steel autoclave and sealed. The solution was maintained in the autoclave at 200 °C for 24 h. After the autoclave cooled to room temperature naturally the precipitates formed were washed with distilled water and ethanol and dried under vacuum at 60 °C for 12 h. Finally, the sample was calcined in air at 500 °C for 2 h and cooled to room temperature in the furnace. A series of samples with Hf/(Hf + Ce) (mol.%) = 0, 3%, 5%, 10%, and 20% were prepared, where the total amount of Ce(NO3)3∙6H2O was unchanged. Samples with Sn/(Sn + Ce) (mol.%) = 0, 1%, 3%, 5%, and 10% were prepared by the same method with SnCl4∙5H2O as the tin source.",hydrothermal,solid solution,,,Fluorite & SnO2,multi,,,,0.0,0.0,0.0,,False,5.402,0.0,0.0,,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69cd304829cce59b64a17840,01f9cfdbd5e977719f8250a5a2af5e3e48d0ead0,10.1016/S1002-0721(12)60149-5,Co0.1Ce0.6Zr0.3Ox,0.6,34.8,500.0,3.0,,,,,"Ce0.67Zr0.33O2 and Co0.1Ce0.6Zr0.3Ox samples were synthesized by citric sol-gel method. The nitrates of Ce, Zr and Co were used as starting materials. Citric acid was added as complex agent, and glycol was used as additive. After continuous stirring for 2 h, the mixed solution was treated at the temperature of 353 K overnight to form the sponge yellow gel. Then, the gel was dried at 373 K for 3 h and milled before calcination. The dried gel was calcined at 573 K for 30 min and then at 773 K for 5 h. In this way, the fresh sample was obtained. Aged samples were obtained by further calcination at 973, 1073 and 1173 K in air for 3 h, and were designated as Aged973, Aged1073 and Aged1173, respectively. ",sol-gel,solid solution,,6.1,Fluorite,single,,,,0.0,0.0,0.0,,False,0.53283,0.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304929cce59b64a17846,62b31611d0cbf9cd582ac4f6a48218497ab544f2,10.1016/S1002-0721(12)60149-5,Ce0.67Zr0.33O2,0.67,52.7,500.0,3.0,,,,,"Ce0.67Zr0.33O2 and Co0.1Ce0.6Zr0.3Ox samples were synthesized by citric sol-gel method. The nitrates of Ce, Zr and Co were used as starting materials. Citric acid was added as complex agent, and glycol was used as additive. After continuous stirring for 2 h, the mixed solution was treated at the temperature of 353 K overnight to form the sponge yellow gel. Then, the gel was dried at 373 K for 3 h and milled before calcination. The dried gel was calcined at 573 K for 30 min and then at 773 K for 5 h. In this way, the fresh sample was obtained. Aged samples were obtained by further calcination at 973, 1073 and 1173 K in air for 3 h, and were designated as Aged973, Aged1073 and Aged1173, respectively. ",sol-gel,solid solution,,6.0,Fluorite,single,,,,0.0,0.0,0.0,,False,0.53411,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69cd304a29cce59b64a1784c,67fa6a6b50984ef5de2032be8fa0a36e99be2d53,10.1021/jp400285b,Ce95Ga05,0.95,94.0,500.0,5.0,,,,,"Briefly, CeO2, Ga2O3, and mixed cerium/gallium materials were prepared by precipitation in ammonia solution (pH 8.5) of the respective nitrate dissolved in water, and ethanol in the case of gallium 3+ cations alone",coprecipitation,solid solution,,9.0,Fluorite,single,,,,0.0,0.0,0.0,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1
69cd304b29cce59b64a17850,4677572578d96b1d228ee085cf97ff93f3cdb31b,10.1021/jp400285b,Ce80Ga20,0.8,100.0,500.0,5.0,,,,,"Briefly, CeO2, Ga2O3, and mixed cerium/gallium materials were prepared by precipitation in ammonia solution (pH 8.5) of the respective nitrate dissolved in water, and ethanol in the case of gallium 3+ cations alone",coprecipitation,solid solution,,5.8,Fluorite,single,,,,0.0,0.0,0.0,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1
69cd304c29cce59b64a17854,8c6f59d834d4d8f244ecce29454c2754008ab658,10.1016/j.apcata.2010.08.050,CeGa-DC,0.75,95.0,500.0,5.0,,,,,"The ceria–gallia mixed oxides were prepared by precipitation with ammonium hydroxide (14 wt%) from the appropriate solution in purified water (18 ΩM) of the corresponding nitrates, Ce(NO3)3·6H2O (99.99%, Aldrich) and Ga(NO3)3·9H2O (99.999%, Aldrich). Two alternative precipitation procedures have been followed: (i) direct co-precipitation (labeled CeGa-DC), in which ammonia solution was dropwise added to the Ce3+ and Ga3+ nitrate solution under vigorous stirring, until the precipitation was completed (pH 8); and (ii) inverse co-precipitation (labeled CeGa-IC), where the cationic solution was dropwise added to the ammonia solution (pH 10), keeping the pH controlled in the range of 8.0–8.5 by co-adding aqueous ammonia solution (14 wt%). Precipitation was always carried out at room temperature. The resulting solids were immediately filtered, washed with purified water, dried in air at 343 K for 8 h, and finally calcined at 773 K for 5 h.",direct coprecipitation,solid solution,,4.07,Fluorite,single,,,,250.0,5.0,1.0,,False,0.537,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1
69cd304d29cce59b64a17857,f7872fb045072a58f76b906cbab96f651d22aac2,10.1016/j.apcata.2010.08.050,CeGa-IC,0.75,107.0,500.0,5.0,,,,,"The ceria–gallia mixed oxides were prepared by precipitation with ammonium hydroxide (14 wt%) from the appropriate solution in purified water (18 ΩM) of the corresponding nitrates, Ce(NO3)3·6H2O (99.99%, Aldrich) and Ga(NO3)3·9H2O (99.999%, Aldrich). Two alternative precipitation procedures have been followed: (i) direct co-precipitation (labeled CeGa-DC), in which ammonia solution was dropwise added to the Ce3+ and Ga3+ nitrate solution under vigorous stirring, until the precipitation was completed (pH 8); and (ii) inverse co-precipitation (labeled CeGa-IC), where the cationic solution was dropwise added to the ammonia solution (pH 10), keeping the pH controlled in the range of 8.0–8.5 by co-adding aqueous ammonia solution (14 wt%). Precipitation was always carried out at room temperature. The resulting solids were immediately filtered, washed with purified water, dried in air at 343 K for 8 h, and finally calcined at 773 K for 5 h.",inverse coprecipitation,solid solution,,4.17,Fluorite,single,,,,250.0,5.0,1.0,,False,0.536,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1
69cd304d29cce59b64a1785a,ee3228c0cb0fb306a9bc44ec3cc0175732fa4a8a,10.1016/j.apcata.2010.08.050,CeO2,1.0,83.0,500.0,5.0,,,,,"The ceria–gallia mixed oxides were prepared by precipitation with ammonium hydroxide (14 wt%) from the appropriate solution in purified water (18 ΩM) of the corresponding nitrates, Ce(NO3)3·6H2O (99.99%, Aldrich) and Ga(NO3)3·9H2O (99.999%, Aldrich). Two alternative precipitation procedures have been followed: (i) direct co-precipitation (labeled CeGa-DC), in which ammonia solution was dropwise added to the Ce3+ and Ga3+ nitrate solution under vigorous stirring, until the precipitation was completed (pH 8); and (ii) inverse co-precipitation (labeled CeGa-IC), where the cationic solution was dropwise added to the ammonia solution (pH 10), keeping the pH controlled in the range of 8.0–8.5 by co-adding aqueous ammonia solution (14 wt%). Precipitation was always carried out at room temperature. The resulting solids were immediately filtered, washed with purified water, dried in air at 343 K for 8 h, and finally calcined at 773 K for 5 h.",inverse coprecipitation,solid solution,,9.34,Fluorite,single,,,,250.0,5.0,1.0,,False,0.541,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
